pathway	axis	gene_symbol	GeneID	gene_effect_sign	weight	IC_stat	IC_pvalue	IC_padj	LFC_batch1	LFC_batch2	LFC_batch3	signed_LFC_batch1	signed_LFC_batch2	signed_LFC_batch3	n_batches	mean_LFC_signed	mean_abs_LFC	sd_LFC_signed	se_LFC_signed	z_meta	sign_consistency	min_abs_LFC	p_use	p_evidence	stability	evidence_factor	score	eligible	hard_fail_reason	rank_in_set	Tier	recommended_topN
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Ifit3	ENSMUSG00000074896	1	1	27.440813585892784	1.0997729671671862e-6	3.7060273950199896e-4	-0.4949823649959377	3.61354545220708	-9.10808702426179	-0.4949823649959377	3.61354545220708	-9.10808702426179	3	-1.9965079790168825	4.405538280488269	6.492373802682467	3.748373762658397	-0.5326331111657692	0.6666666666666666	0.4949823649959377	3.7060273950199896e-4	3.431091374692772	0.13346904817295338	1.3431091374692772	0.5265014689893518	TRUE		1	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Socs3	ENSMUSG00000053113	1	0.5	10.328245663538524	0.00571807635475212	0.07427261359699851	-0.4600296377073966	-0.2216420816190808	-1.9728135404023024	-0.4600296377073966	-0.2216420816190808	-1.9728135404023024	3	-0.8848284199095933	0.8848284199095933	0.9497320009005651	0.5483280263779432	-1.613684468682825	1	0.2216420816190808	0.07427261359699851	1.1291712933217393	0.512891002218822	1.112917129332174	0.5050646471322543	TRUE		2	Tier1	TRUE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Irf7	ENSMUSG00000025498	1	1	26.862173870891013	1.468767512904298e-6	4.1791200362596264e-4	-0.38742087331890646	2.497624626901939	-6.66075508375987	-0.38742087331890646	2.497624626901939	-6.66075508375987	3	-1.5168504433922794	3.181933527993572	4.682487383483544	2.7034353513312506	-0.5610825657973799	0.6666666666666666	0.38742087331890646	4.1791200362596264e-4	3.3789151544997096	0.1759792732503998	1.337891515449971	0.49943878241323575	TRUE		3	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Ifit1	ENSMUSG00000034459	1	1	22.802007384612978	1.1184253657856736e-5	0.00166458975274434	-0.4551445869728628	3.155622842816192	-6.820376635980353	-0.4551445869728628	3.155622842816192	-6.820376635980353	3	-1.3732994600456747	3.477048021923136	5.050979873098659	2.916184589404893	-0.47092336508297805	0.6666666666666666	0.4551445869728628	0.00166458975274434	2.778692783222406	0.1652624898730506	1.2778692783222407	0.4895309453620067	TRUE		4	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Isg15	ENSMUSG00000035692	1	1	22.453339563564725	1.3314328367276509e-5	0.0018384977231829	-0.3887984360653581	2.911902700558159	-6.327027379315792	-0.3887984360653581	2.911902700558159	-6.327027379315792	3	-1.2679743716076637	3.2092428386464364	4.681791323780615	2.703033481074393	-0.4690931061289235	0.6666666666666666	0.3887984360653581	0.0018384977231829	2.735536903630156	0.17600083195850436	1.2735536903630156	0.47956038597931694	TRUE		5	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Socs1	ENSMUSG00000038037	1	0.5	12.74966588484574	0.00170390442217184	0.03674167981841071	-0.12233063490477612	1.7277306166775723	-3.714334855136876	-0.12233063490477612	1.7277306166775723	-3.714334855136876	3	-0.70297829112136	1.8547987022397414	2.7671073209004944	1.5975901565984847	-0.44002417529794313	0.6666666666666666	0.12233063490477612	0.03674167981841071	1.4348409917648584	0.26545567057562847	1.1434840991764859	0.37534242988283734	TRUE		6	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Stat2	ENSMUSG00000040033	1	0.3	15.742043998725478	3.81644122771524e-4	0.0150392819532495	-0.20306377492133665	1.5696910063375074	-2.610097328684298	-0.20306377492133665	1.5696910063375074	-2.610097328684298	3	-0.41449003242270915	1.4609507033143807	2.0978997659961895	1.2112229946307531	-0.3422078628461544	0.6666666666666666	0.20306377492133665	0.0150392819532495	1.822772898530668	0.32279934004850885	1.182277289853067	0.37170319003053726	TRUE		7	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Stat1	ENSMUSG00000026104	1	0.3	12.234416028402393	0.0022046025975359	0.04322085882765229	-0.19521477603968276	1.2207302747371949	-2.095341511316855	-0.19521477603968276	1.2207302747371949	-2.095341511316855	3	-0.3566086708731143	1.1704288540312442	1.6639167691122814	0.960662794556108	-0.37121107728325414	0.6666666666666666	0.19521477603968276	0.04322085882765229	1.3643066076423993	0.37538710352922855	1.13643066076424	0.332871069493537	TRUE		8	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Jak2	ENSMUSG00000024789	1	0.3	7.298325354127144	0.02601290086088527	0.1613721463617266	-0.0963657940052276	0.26925480548238634	-0.6083377153694571	-0.0963657940052276	0.26925480548238634	-0.6083377153694571	3	-0.14514956796409945	0.3246527716190237	0.440825419656156	0.25451067470411143	-0.5703083697092358	0.6666666666666666	0.0963657940052276	0.1613721463617266	0.7921714245415619	0.6940466113088453	1.0792171424541561	0.162115794505309	TRUE		9	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Stat3	ENSMUSG00000004040	1	0.3	6.837901280817903	0.03274678006341086	0.180822765138508	-0.03723412378112844	0.16432527006722197	-0.6135373800147322	-0.03723412378112844	0.16432527006722197	-0.6135373800147322	3	-0.16214874457621292	0.27169892462102757	0.40369582913923574	0.23307389562426695	-0.6956967194541991	0.6666666666666666	0.03723412378112844	0.180822765138508	0.7427468938183575	0.7124050518930535	1.0742746893818358	0.13862418139007476	TRUE		10	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Tyk2	ENSMUSG00000032175	1	0.3	5.587605755287768	0.06118808012434545	0.24993737548981243	0.13153711341075794	0.17304617022607732	-0.2829895545315453	0.13153711341075794	0.17304617022607732	-0.2829895545315453	3	0.007197909701763335	0.1958576127227935	0.2521652707016624	0.14558768691987964	0.049440374073148885	0.6666666666666666	0.13153711341075794	0.24993737548981243	0.6021687948728942	0.7986166230593832	1.0602168794872895	0.11055598481736663	TRUE		11	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Stat6	ENSMUSG00000002147	1	0.3	6.2131280011518015	0.04475446778043417	0.21275094481434853	0.08655963258150312	0.07833368495100548	-0.13651378258113872	0.08655963258150312	0.07833368495100548	-0.13651378258113872	3	0.009459844983789961	0.10046903337121578	0.12648375987435423	0.0730254328115744	0.12954178591722898	0.6666666666666666	0.07833368495100548	0.21275094481434853	0.6721285025630132	0.8877180795855752	1.0672128502563014	0.06345517931452467	TRUE		12	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Stat5b	ENSMUSG00000020919	1	0.3	12.78051266581113	0.00167782606423237	0.03639616049560756	0.09500268763478742	-0.019499886835957998	-0.15401594731191293	0.09500268763478742	-0.019499886835957998	-0.15401594731191293	3	-0.0261710488376945	0.08950617392755278	0.12464328477507147	0.0719628340175667	-0.3636745160884845	0.6666666666666666	0.019499886835957998	0.03639616049560756	1.4389444285355724	0.8891708273526037	1.1438944428535573	0.06069220130676885	TRUE		13	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Jak3	ENSMUSG00000031805	1	0.3	4.361281569841992	0.11296911853493952	0.3434175836281044	0.00396907388376163	0.13758922185601247	-0.4817957445710763	0.00396907388376163	0.13758922185601247	-0.4817957445710763	3	-0.1134124829437674	0.2077846801036168	0.3259497761487378	0.18818719100177206	-0.6026578235215778	0.3333333333333333	0.00396907388376163	0.3434175836281044	0.4641774719090763	0.7541763783124056	1.0464177471909077	0.054660083603453175	TRUE		14	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Stat5a	ENSMUSG00000004043	1	0.3	4.794547521152708	0.09096560958188694	0.3070003377045542	0.02398670949922536	-0.18245175985481993	-0.01470219082333634	0.02398670949922536	-0.18245175985481993	-0.01470219082333634	3	-0.057722413726310304	0.07371355339246055	0.10973725480107678	0.06335683359953223	-0.911068474336389	0.6666666666666666	0.01470219082333634	0.3070003377045542	0.5128611467927037	0.9011142012883513	1.0512861146792705	0.0465539837229632	TRUE		15	Tier2	FALSE
EphB1_JAK_STAT_inflammatory	EphB1_signaling	Jak1	ENSMUSG00000028530	1	0.3	2.711991224615531	0.2576906067526343	0.5215132279435749	0.03281722156341244	-0.01753640401048027	-0.1296572732961484	0.03281722156341244	-0.01753640401048027	-0.1296572732961484	3	-0.03812548524773875	0.060003632956680375	0.08317104706334523	0.048018826410805404	-0.7939695343982748	0.6666666666666666	0.01753640401048027	0.5215132279435749	0.2827346714176162	0.9232152232199746	1.0282734671417617	0.03797500796003649	TRUE		16	Tier2	FALSE
