pathway	axis	gene_symbol	GeneID	gene_effect_sign	weight	IC_stat	IC_pvalue	IC_padj	LFC_batch1	LFC_batch2	LFC_batch3	signed_LFC_batch1	signed_LFC_batch2	signed_LFC_batch3	n_batches	mean_LFC_signed	mean_abs_LFC	sd_LFC_signed	se_LFC_signed	z_meta	sign_consistency	min_abs_LFC	p_use	p_evidence	stability	evidence_factor	score	eligible	hard_fail_reason	rank_in_set	Tier	recommended_topN
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Mapk10	ENSMUSG00000046709	1	0.3	1.4346920279000273	0.4880458054289369	NA	1.7601590985816984	0.6210933392421845	-1.990962390219522	1.7601590985816984	0.6210933392421845	-1.990962390219522	3	0.13009668253478698	1.4574049426811349	1.9231579221712274	1.1103357440597195	0.11716877821037681	0.6666666666666666	0.6210933392421845	0.4880458054289369	0.3115394154737839	0.3420957836096766	1.0311539415473785	0.3427363810163326	TRUE		1	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Fos	ENSMUSG00000021250	1	1	8.25149320738143	0.01615143136723449	0.12618409548580367	-0.07717086564899563	-0.01828457895996439	-0.3840944806346389	-0.07717086564899563	-0.01828457895996439	-0.3840944806346389	3	-0.15984997508119964	0.15984997508119964	0.19642071528529148	0.11340355284438189	-1.4095676111713527	1	0.01828457895996439	0.12618409548580367	0.8989953810509683	0.8358263838331701	1.0898995381050969	0.14561801862948112	TRUE		2	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Mapk12	ENSMUSG00000022610	1	0.3	5.930484324552637	0.05154798475621088	0.2291451553730381	-1.9404617988932904	0.15674461383593383	0.4709105161312852	-1.9404617988932904	0.15674461383593383	0.4709105161312852	3	-0.4376022229753571	0.8560389762868366	1.3109596607971719	0.7568829130579877	-0.578163696690337	0.3333333333333333	0.15674461383593383	0.2291451553730381	0.6398893202520455	0.43272066447713203	1.0639889320252045	0.13137630102367545	TRUE		3	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Mapk8	ENSMUSG00000021936	1	0.3	0.23709209939059409	0.888210912873134	0.9560324777866676	-0.06456594655194274	-0.12935438325877086	-0.14039451049732382	-0.06456594655194274	-0.12935438325877086	-0.14039451049732382	3	-0.11143828010267914	0.11143828010267914	0.04096624026841463	0.023651869846656078	-4.7116055020247964	1	0.06456594655194274	0.9560324777866676	0.01952735387039652	0.9606459473096348	1.0019527353870397	0.10726177781415454	TRUE		4	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Map2k1	ENSMUSG00000004936	1	0.3	4.381636668642614	0.11182520076429026	0.3414597513506965	0.12936992007473766	0.1682080815598051	-0.23033232293352127	0.12936992007473766	0.1682080815598051	-0.23033232293352127	3	0.022415226233673823	0.17597010818935468	0.21974551964580036	0.12687013492071705	0.1766785086788267	0.6666666666666666	0.12936992007473766	0.3414597513506965	0.46666048025901175	0.8198431426010798	1.0466660480259011	0.10066686574793425	TRUE		5	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Dusp1	ENSMUSG00000024190	1	0.7	16.995030391406004	2.0397457674138273e-4	0.0106520056742722	0.10178192406520684	0.2490924510190292	-0.7191455200461964	0.10178192406520684	0.2490924510190292	-0.7191455200461964	3	-0.1227570483206534	0.3566732983768108	0.5217130482776905	0.30121116886286486	-0.40754480912539504	0.3333333333333333	0.10178192406520684	0.0106520056742722	1.9725686108864526	0.6571541205694614	1.1972568610886452	0.0935414102617389	TRUE		6	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Dusp4	ENSMUSG00000031530	1	0.7	1.7294701643181156	0.42116311147188024	0.6724718173333726	-0.06216798117906375	-0.20378978950152765	0.21479920487253007	-0.06216798117906375	-0.20378978950152765	0.21479920487253007	3	-0.017052855269353788	0.16025232518437382	0.21291011599301232	0.12292371278176012	-0.13872714127687943	0.6666666666666666	0.06216798117906375	0.6724718173333726	0.1723259118208297	0.8244634015450499	1.017232591182083	0.08959932306101924	TRUE		7	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Dusp6	ENSMUSG00000019960	1	0.7	1.1213616756941749	0.5708202954586817	0.7798663069667467	-0.09308786558528968	-0.16900133926347402	0.12445388992346151	-0.09308786558528968	-0.16900133926347402	0.12445388992346151	3	-0.045878438308434064	0.1288476982574084	0.15231723606389974	0.08794039724371229	-0.5216992388752754	0.6666666666666666	0.09308786558528968	0.7798663069667467	0.10797984233919124	0.8678165775041368	1.0107979842339192	0.07534903849721147	TRUE		8	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Mapk9	ENSMUSG00000020366	1	0.3	2.2028522333343403	0.33239670903480456	0.593423153074931	0.0433464150985145	0.14543470758430643	-0.13763156742954807	0.0433464150985145	0.14543470758430643	-0.13763156742954807	3	0.017049851751090965	0.10880423003745633	0.1433536220172639	0.08276525226097518	0.20600253470296226	0.6666666666666666	0.0433464150985145	0.593423153074931	0.22663551319861655	0.8746200482014134	1.0226635513198616	0.06487938531353638	TRUE		9	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Mapk3	ENSMUSG00000063065	1	0.3	2.086300337177761	0.3523429920467285	0.6110507874096412	0.10366995037968386	-0.12942432243843588	0.06354672586868515	0.10366995037968386	-0.12942432243843588	0.06354672586868515	3	0.01259745126997771	0.09888033289560164	0.12461984770393873	0.0719493026182392	0.1750878856577582	0.6666666666666666	0.06354672586868515	0.6110507874096412	0.21392269192583796	0.8891893576675117	1.0213922691925839	0.05986947962961449	TRUE		10	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Mapk1	ENSMUSG00000063358	1	0.3	0.15737276465475247	0.9243297651428096	0.9708044460717776	0.05810951476216255	0.036615096704929	0.05557051316714272	0.05810951476216255	0.036615096704929	0.05557051316714272	3	0.05009837487807809	0.05009837487807809	0.011745668350322485	0.0067813647838707546	7.38765373560723	1	0.036615096704929	0.9708044460717776	0.012868243361922396	0.9883906907459519	1.0012868243361923	0.04958048673227008	TRUE		11	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Raf1	ENSMUSG00000000441	1	0.3	6.106917819669235	0.04719539711789177	0.2186477625103585	0.00462554175457666	0.07276681221587991	-0.35164234119807086	0.00462554175457666	0.07276681221587991	-0.35164234119807086	3	-0.09141666240920476	0.14301156505617582	0.22792292800607994	0.13159136383879796	-0.6947010787211841	0.3333333333333333	0.00462554175457666	0.2186477625103585	0.6602549625650725	0.8143833600564941	1.0660254962565072	0.041385326698798235	TRUE		12	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Hras	ENSMUSG00000025499	1	0.3	8.963752642977056	0.0113121679656622	0.10349823882365394	-0.22830107949630213	0.01099184194496244	0.12983338188373278	-0.22830107949630213	0.01099184194496244	0.12983338188373278	3	-0.02915861855586898	0.12304210110833246	0.18241194510177655	0.10531558560791393	-0.27686897801077087	0.3333333333333333	0.01099184194496244	0.10349823882365394	0.9850670403102171	0.8457289391760371	1.0985067040310217	0.03810363314451908	TRUE		13	Tier2	FALSE
EphB1_MAPK_ERK_p38_JNK	EphB1_signaling	Jund	ENSMUSG00000071076	1	1	1.3184284148076983	0.5172576320555559	0.7451641418221306	3.5419770303649203e-4	-0.0076143015227599	-0.165533421304742	3.5419770303649203e-4	-0.0076143015227599	-0.165533421304742	3	-0.057597841708155136	0.057833973510179465	0.0935598271274388	0.05401679137736164	-1.0662951323001815	0.6666666666666666	3.5419770303649203e-4	0.7451641418221306	0.12774805203595271	0.9144447109279777	1.0127748052035952	0.035707719445510856	TRUE		14	Tier2	FALSE
