pathway	axis	gene_symbol	GeneID	gene_effect_sign	weight	IC_stat	IC_pvalue	IC_padj	LFC_batch1	LFC_batch2	LFC_batch3	signed_LFC_batch1	signed_LFC_batch2	signed_LFC_batch3	n_batches	mean_LFC_signed	mean_abs_LFC	sd_LFC_signed	se_LFC_signed	z_meta	sign_consistency	min_abs_LFC	p_use	p_evidence	stability	evidence_factor	score	eligible	hard_fail_reason	rank_in_set	Tier	recommended_topN
EphB1_PGC1_NRF_mito_biogenesis	EphB1_signaling	Ppargc1a	ENSMUSG00000029167	1	0.7	4.01320400788083	0.134444742076158	0.375654426389265	-0.5907416277204248	0.3100655358854929	0.4391801600695656	-0.5907416277204248	0.3100655358854929	0.4391801600695656	3	0.052834689411544566	0.44666244122516113	0.5610797657413877	0.3239395537876424	0.16310045745812254	0.6666666666666666	0.3100655358854929	0.375654426389265	0.42521148944073683	0.6405822571949615	1.0425211489440738	0.19886023833641023	TRUE		1	Tier2	FALSE
EphB1_PGC1_NRF_mito_biogenesis	EphB1_signaling	Nfe2l2	ENSMUSG00000015839	1	0.7	3.357936742245272	0.18656634402420472	0.4421543131996147	-0.04770740492414998	-0.2157245267035482	0.23026018917501925	-0.04770740492414998	-0.2157245267035482	0.23026018917501925	3	-0.0110572474842263	0.1645640402675725	0.22523991038357305	0.1300423228922031	-0.08502806808051301	0.6666666666666666	0.04770740492414998	0.4421543131996147	0.35442613410094514	0.8161666882749031	1.0354426134100945	0.09271469665323748	TRUE		2	Tier2	FALSE
EphB1_PGC1_NRF_mito_biogenesis	EphB1_signaling	Creb1	ENSMUSG00000025958	1	0.7	6.452154145874971	0.03971298475156513	0.20026252793104712	-0.06799100435374887	-0.16093290973656554	0.20204171550708896	-0.06799100435374887	-0.16093290973656554	0.20204171550708896	3	-0.008960732861075155	0.14365520986580113	0.18854992537009113	0.10885935016810597	-0.08231477449789613	0.6666666666666666	0.06799100435374887	0.20026252793104712	0.6984003059995899	0.8413613754496848	1.069840030599959	0.08620481750528444	TRUE		3	Tier2	FALSE
EphB1_PGC1_NRF_mito_biogenesis	EphB1_signaling	Ndufa9	ENSMUSG00000000399	1	0.3	4.558348694377145	0.10236869283167692	0.3265996523711593	-0.07427632678971946	0.1976080938005343	-0.14237846200724885	-0.07427632678971946	0.1976080938005343	-0.14237846200724885	3	-0.006348898332144684	0.13808762753250087	0.17988417435993062	0.10385617648965953	-0.061131639414597684	0.6666666666666666	0.07427632678971946	0.3265996523711593	0.4859842818570592	0.847540819455846	1.048598428185706	0.08181507548457716	TRUE		4	Tier2	FALSE
EphB1_PGC1_NRF_mito_biogenesis	EphB1_signaling	Esrra	ENSMUSG00000024955	1	0.7	6.575376301437359	0.0373400743122705	0.19471349699770835	0.12088263880653444	0.07573453376514568	-0.15261370122280016	0.12088263880653444	0.07573453376514568	-0.15261370122280016	3	0.014667823782959988	0.11641029126482676	0.1466182775215854	0.08465010199520659	0.17327591387651928	0.6666666666666666	0.07573453376514568	0.19471349699770835	0.7106039433517458	0.8721298269913326	1.0710603943351746	0.07249285713247068	TRUE		5	Tier2	FALSE
EphB1_PGC1_NRF_mito_biogenesis	EphB1_signaling	Nrf1	ENSMUSG00000058440	1	0.7	4.771284118778169	0.09202987196264172	0.3089574273031544	-0.06197990531871759	0.0274824922780999	-0.17418991244643373	-0.06197990531871759	0.0274824922780999	-0.17418991244643373	3	-0.06956244182901714	0.0878841033477504	0.10104979392255851	0.05834112572274537	-1.1923397254896801	0.6666666666666666	0.0274824922780999	0.3089574273031544	0.5101013599315097	0.9082241380178072	1.051010135993151	0.05592667647487693	TRUE		6	Tier2	FALSE
EphB1_PGC1_NRF_mito_biogenesis	EphB1_signaling	Tfb2m	ENSMUSG00000026492	1	0.3	6.573631257478979	0.03737266856534582	0.19477002566888743	-0.06528332711042999	-0.1360060313114235	0.3429492091636879	-0.06528332711042999	-0.1360060313114235	0.3429492091636879	3	0.04721995024727811	0.1814128558618471	0.2585387227415112	0.14926740117075352	0.3163446933283252	0.3333333333333333	0.06528332711042999	0.19477002566888743	0.7104778785058355	0.7945722939868478	1.0710477878505835	0.051462285704178885	TRUE		7	Tier2	FALSE
EphB1_PGC1_NRF_mito_biogenesis	EphB1_signaling	Cox4i1	ENSMUSG00000031818	1	0.3	2.4403225525638845	0.2951825571396432	0.5581156542996006	-0.10028154846084827	0.0171498637896432	0.13283650016317938	-0.10028154846084827	0.0171498637896432	0.13283650016317938	3	0.0165682718306581	0.08342263747122362	0.11656011254058439	0.06729601235207948	0.24619990474288678	0.6666666666666666	0.0171498637896432	0.5581156542996006	0.2532757960094301	0.8956078483984464	1.0253275796009431	0.051070861897840804	TRUE		8	Tier2	FALSE
EphB1_PGC1_NRF_mito_biogenesis	EphB1_signaling	Atp5f1a	ENSMUSG00000025428	1	0.3	10.337209921719534	0.00569250454925775	0.07399427310752807	-0.09284720966571944	-0.02006346046035624	0.09603086069773203	-0.09284720966571944	-0.02006346046035624	0.09603086069773203	3	-0.005626603142781216	0.06964717694126923	0.09526304899047293	0.05500014697847406	-0.10230160193905216	0.6666666666666666	0.02006346046035624	0.07399427310752807	1.1308018918101737	0.9130226760792498	1.1130801891810174	0.04718677274661171	TRUE		9	Tier2	FALSE
EphB1_PGC1_NRF_mito_biogenesis	EphB1_signaling	Ppargc1b	ENSMUSG00000033871	1	0.7	5.130289145922006	0.0769080618118338	0.2814348441558905	-0.00106311346190553	-0.06327836035740533	0.391323252218941	-0.00106311346190553	-0.06327836035740533	0.391323252218941	3	0.10899392613321005	0.1518882420127506	0.2464752939192572	0.1423025772928753	0.7659307948364691	0.3333333333333333	0.00106311346190553	0.2814348441558905	0.5506221340234697	0.8022621907376344	1.055062213402347	0.04285458513552231	TRUE		10	Tier2	FALSE
