pathway	axis	gene_symbol	GeneID	gene_effect_sign	weight	IC_stat	IC_pvalue	IC_padj	LFC_batch1	LFC_batch2	LFC_batch3	signed_LFC_batch1	signed_LFC_batch2	signed_LFC_batch3	n_batches	mean_LFC_signed	mean_abs_LFC	sd_LFC_signed	se_LFC_signed	z_meta	sign_consistency	min_abs_LFC	p_use	p_evidence	stability	evidence_factor	score	eligible	hard_fail_reason	rank_in_set	Tier	recommended_topN
EphB1_AMPK_energy_sensing	EphB1_signaling	Ppargc1a	ENSMUSG00000029167	1	0.7	4.01320400788083	0.134444742076158	0.375654426389265	-0.5907416277204248	0.3100655358854929	0.4391801600695656	-0.5907416277204248	0.3100655358854929	0.4391801600695656	3	0.052834689411544566	0.44666244122516113	0.5610797657413877	0.3239395537876424	0.16310045745812254	0.6666666666666666	0.3100655358854929	0.375654426389265	0.42521148944073683	0.6405822571949615	1.0425211489440738	0.19886023833641023	TRUE		1	Tier2	FALSE
EphB1_AMPK_energy_sensing	EphB1_signaling	Tsc1	ENSMUSG00000026812	1	0.5	5.203376923106532	0.07414827594689474	0.2761224720270081	0.17661788592406152	-0.1092379600293102	0.4049539765759157	0.17661788592406152	-0.1092379600293102	0.4049539765759157	3	0.157444634156889	0.2302699408430958	0.2576316112299764	0.1487436800953839	1.0584962941344835	0.6666666666666666	0.1092379600293102	0.2761224720270081	0.5588982471811568	0.7951454075029093	1.0558898247181157	0.1288876039181162	TRUE		2	Tier2	FALSE
EphB1_AMPK_energy_sensing	EphB1_signaling	Prkab2	ENSMUSG00000038205	1	0.3	1.3793845632889656	0.5017304369788973	0.7343198889160949	0.16533213587244067	-0.08575938787744258	0.3690163934918602	0.16533213587244067	-0.08575938787744258	0.3690163934918602	3	0.14952971382895278	0.20670263908058115	0.22779934204655938	0.1315200114518007	1.1369350730611232	0.6666666666666666	0.08575938787744258	0.7343198889160949	0.13411470884851723	0.8144653330186253	1.0134114708848516	0.11373998901007656	TRUE		3	Tier2	FALSE
EphB1_AMPK_energy_sensing	EphB1_signaling	Prkaa2	ENSMUSG00000028518	1	0.3	2.9926472361092635	0.223951981579773	0.4845546011752625	0.2225632393399455	0.5043493004018083	-0.9165506943866956	0.2225632393399455	0.5043493004018083	-0.9165506943866956	3	-0.06321271821498056	0.5478210780428164	0.7523231501388341	0.43435397325024316	-0.14553272701056194	0.3333333333333333	0.2225632393399455	0.4845546011752625	0.3146572781528573	0.5706709974816981	1.0314657278152857	0.10748753103962193	TRUE		4	Tier2	FALSE
EphB1_AMPK_energy_sensing	EphB1_signaling	Tsc2	ENSMUSG00000002496	1	0.5	0.43807979804986985	0.8032896670397716	0.9133645624084769	-0.0272439932128686	-0.10287143171893316	-0.09508590675575276	-0.0272439932128686	-0.10287143171893316	-0.09508590675575276	3	-0.07506711056251818	0.07506711056251818	0.041598575871258404	0.02401694897717611	-3.1255889594409463	1	0.0272439932128686	0.9133645624084769	0.039355842574662334	0.9600627565792678	1.0039355842574662	0.07235277125649249	TRUE		5	Tier2	FALSE
EphB1_AMPK_energy_sensing	EphB1_signaling	Sirt1	ENSMUSG00000020063	1	0.7	2.1215389969044907	0.34618931566700234	0.6055616281804996	-0.04705517923886111	-0.1491825526673499	-0.00942495439586721	-0.04705517923886111	-0.1491825526673499	-0.00942495439586721	3	-0.06855422876735941	0.06855422876735941	0.07231668836876383	0.041752059496608075	-1.641936459994955	1	0.00942495439586721	0.6055616281804996	0.21784165199781594	0.9325603255519842	1.0217841651997817	0.0653236363583313	TRUE		6	Tier2	FALSE
EphB1_AMPK_energy_sensing	EphB1_signaling	Ppargc1b	ENSMUSG00000033871	1	0.7	5.130289145922006	0.0769080618118338	0.2814348441558905	-0.00106311346190553	-0.06327836035740533	0.391323252218941	-0.00106311346190553	-0.06327836035740533	0.391323252218941	3	0.10899392613321005	0.1518882420127506	0.2464752939192572	0.1423025772928753	0.7659307948364691	0.3333333333333333	0.00106311346190553	0.2814348441558905	0.5506221340234697	0.8022621907376344	1.055062213402347	0.04285458513552231	TRUE		7	Tier2	FALSE
EphB1_AMPK_energy_sensing	EphB1_signaling	Prkab1	ENSMUSG00000029513	1	0.3	1.0202089504947764	0.6004328451652277	0.7983917469155767	0.04102303441651441	0.02775767692929607	-0.12053030101218498	0.04102303441651441	0.02775767692929607	-0.12053030101218498	3	-0.017249863222124833	0.06310367078599849	0.08968906873134422	0.05178200797540843	-0.3331246488223649	0.3333333333333333	0.02775767692929607	0.7983917469155767	0.09778396105879804	0.917692971963311	1.0097783961058797	0.019492020033710165	TRUE		8	Tier2	FALSE
EphB1_AMPK_energy_sensing	EphB1_signaling	Prkag1	ENSMUSG00000067713	1	0.3	0.858026294184981	0.6511513683774924	0.8270997233548427	0.00706653972268261	0.05269137654232082	-0.11709631731187206	0.00706653972268261	0.05269137654232082	-0.11709631731187206	3	-0.01911280034895621	0.05895141119229183	0.08786912786082018	0.05073126462390218	-0.37674598673322174	0.3333333333333333	0.00706653972268261	0.8270997233548427	0.08244212443569957	0.919228218164803	1.00824421244357	0.018212184299192538	TRUE		9	Tier2	FALSE
EphB1_AMPK_energy_sensing	EphB1_signaling	Prkaa1	ENSMUSG00000050697	1	0.3	2.5776766759458383	0.2755907405108449	0.5394028082765688	-0.02773800006953905	0.07636468185186854	-0.03328684918307857	-0.02773800006953905	0.07636468185186854	-0.03328684918307857	3	0.005113277533083639	0.045796510368162055	0.061767867007615114	0.035661694644115595	0.1433829094245627	0.3333333333333333	0.02773800006953905	0.5394028082765688	0.26808679682298175	0.9418254508099818	1.0268086796822982	0.01476287984922034	TRUE		10	Tier2	FALSE
